protocol_version,experiment,stage,key_mode,training_decoder,eval_decoder,training_prior,eval_prior,seed,prequential_nll_bits,prequential_accuracy_pct,eval_nll_bits,eval_accuracy_pct,eval_macro_f1_pct,eval_brier,eval_ece_15,weighted_target_purity,target_retrieval_mass,energy_margin,recall_at_1,recall_at_4,recall_at_16,mrr,active_atoms,allocated_bytes,run_seconds,train_examples,eval_examples,dimension,max_features,hash_seed,capacity,top_k,key_nnz,key_scale,prior_mass,learning_rate_key,fixed_key_support,birth_seed,birth_count,validation_split_version,validation_split_hash,official_test_previously_exposed
banking77-mixture-v1-posthoc,B,validation,frozen,categorical_mixture,categorical_mixture,uniform,uniform,3,2.739707709605383,60.6790662838597,2.024227711922122,73.19277108433735,71.7190725904839,0.5312216374817412,0.354199005754657,0.43089427293823446,0.33785942772844707,0.22167601104242257,0.6179718875502008,0.857429718875502,0.9598393574297188,0.7346095195058615,4055,132964066,32.75763414497487,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,validation,frozen,categorical_mixture,categorical_mixture,uniform,empirical,3,2.739707709605383,60.6790662838597,2.0226607524838505,73.2429718875502,71.76136939312767,0.5310528427044521,0.35454620019977834,0.43089427293823446,0.33785942772844707,0.22167601104242257,0.6179718875502008,0.857429718875502,0.9598393574297188,0.7346095195058615,4055,132964066,32.75763414497487,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,validation,learned,categorical_mixture,categorical_mixture,uniform,uniform,4,2.2716081979022964,66.60841343153164,1.4930013901483647,79.61847389558233,78.66791946431088,0.3920760676811775,0.2850805448581386,0.5746252879459298,0.4711911212017079,0.6569285727887747,0.7811244979919679,0.8945783132530121,0.9663654618473896,0.8391288554735669,4055,132964066,80.85614744003396,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,validation,learned,categorical_mixture,categorical_mixture,uniform,empirical,4,2.2716081979022964,66.60841343153164,1.491862028916738,79.61847389558233,78.67166752000699,0.39202126129726733,0.2847554307603034,0.5746252879459298,0.4711911212017079,0.6569285727887747,0.7811244979919679,0.8945783132530121,0.9663654618473896,0.8391288554735669,4055,132964066,80.85614744003396,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,validation,frozen,categorical_mixture,categorical_mixture,uniform,uniform,4,2.732959576087065,60.579203595056796,2.02421050990505,73.14257028112449,71.63961710357741,0.5312662150909054,0.35371635898379195,0.43084814612864575,0.3378268330597345,0.22167601104242257,0.6174698795180723,0.857429718875502,0.9598393574297188,0.7344848585587291,4055,132964066,33.91539170604665,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,validation,frozen,categorical_mixture,categorical_mixture,uniform,empirical,4,2.732959576087065,60.579203595056796,2.0226375926942777,73.19277108433735,71.68191390622115,0.5310972627218679,0.3540631694360131,0.43084814612864575,0.3378268330597345,0.22167601104242257,0.6174698795180723,0.857429718875502,0.9598393574297188,0.7344848585587291,4055,132964066,33.91539170604665,8011,1992,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,uniform,0,2.2039414967299185,67.27981605518345,1.4628842977116812,80.0974025974026,79.63431139277837,0.38629296013976555,0.2789709501161978,0.5806592757798187,0.47931925866075537,0.6877729814547997,0.7967532467532468,0.9071428571428571,0.9668831168831169,0.8506560433241975,4055,132964066,95.76715646695811,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,empirical,0,2.2039414967299185,67.27981605518345,1.4659640392833164,80.0974025974026,79.59164037027502,0.38638937915493915,0.278960276223332,0.5806592757798187,0.47931925866075537,0.6877729814547997,0.7967532467532468,0.9071428571428571,0.9668831168831169,0.8506560433241975,4055,132964066,95.76715646695811,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,uniform,0,2.7222913477672437,61.59152254323703,2.047624608060348,72.85714285714285,72.60821453294567,0.5363908170383762,0.354552023006337,0.42516820616855183,0.33480776372885745,0.2141229188287413,0.615909090909091,0.8623376623376623,0.9594155844155844,0.733361728397851,4055,132964066,40.663446396938525,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,empirical,0,2.7222913477672437,61.59152254323703,2.0542043138511237,72.85714285714285,72.60950925656537,0.5364580560427208,0.3545183052200002,0.42516820616855183,0.33480776372885745,0.2141229188287413,0.615909090909091,0.8623376623376623,0.9594155844155844,0.733361728397851,4055,132964066,40.663446396938525,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,uniform,1,2.2416693385720445,66.7999600119964,1.4744685854520607,80.71428571428572,80.41567556288204,0.38457972679994756,0.2880705400140255,0.5805233257202934,0.4791307336420982,0.7043758326536649,0.8045454545454546,0.9136363636363637,0.9642857142857143,0.858347704895465,4055,132964066,97.74667252704967,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,empirical,1,2.2416693385720445,66.7999600119964,1.477200927221217,80.71428571428572,80.41160013871574,0.3846658731097138,0.2880506076523429,0.5805233257202934,0.4791307336420982,0.7043758326536649,0.8045454545454546,0.9136363636363637,0.9642857142857143,0.858347704895465,4055,132964066,97.74667252704967,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,uniform,1,2.742831301942655,60.911726482055386,2.0474254130489133,72.82467532467533,72.56895693381684,0.5363382187163965,0.35416589070159893,0.4252348359130198,0.3348578027933352,0.21412291844169815,0.6162337662337662,0.8623376623376623,0.9594155844155844,0.7335690679612206,4055,132964066,42.00804915302433,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,empirical,1,2.742831301942655,60.911726482055386,2.05400445791068,72.82467532467533,72.57025165743653,0.5364052650555,0.35413210678652124,0.4252348359130198,0.3348578027933352,0.21412291844169815,0.6162337662337662,0.8623376623376623,0.9594155844155844,0.7335690679612206,4055,132964066,42.00804915302433,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,uniform,2,2.2544089279952666,66.38008597420773,1.467622491587017,80.64935064935065,80.30820811965789,0.38418369109851197,0.28615713089027195,0.5825496660616335,0.47982696714726364,0.6804920895533129,0.7912337662337663,0.9081168831168831,0.9652597402597403,0.8481463797523127,4055,132964066,103.00945280701853,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,empirical,2,2.2544089279952666,66.38008597420773,1.4713360968063771,80.64935064935065,80.30715035199277,0.3842670665361447,0.28614664720492317,0.5825496660616335,0.47982696714726364,0.6804920895533129,0.7912337662337663,0.9081168831168831,0.9652597402597403,0.8481463797523127,4055,132964066,103.00945280701853,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,uniform,2,2.7410965047372717,61.27161851444567,2.047917686067072,72.82467532467533,72.57284514941766,0.536442582607995,0.35416088762705206,0.4251697077715535,0.33480528998974857,0.21412291890614993,0.615909090909091,0.8623376623376623,0.9594155844155844,0.7334628095076593,4055,132964066,40.15991058491636,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,empirical,2,2.7410965047372717,61.27161851444567,2.0544988460037605,72.82467532467533,72.57413987303737,0.5365095316299371,0.3541270623685091,0.4251697077715535,0.33480528998974857,0.21412291890614993,0.615909090909091,0.8623376623376623,0.9594155844155844,0.7334628095076593,4055,132964066,40.15991058491636,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,uniform,3,2.220688002920429,66.78996301109667,1.4479279908538865,81.07142857142857,80.74276863951233,0.3820869221790488,0.29363218549542225,0.5817146958069008,0.4795370699124193,0.7155591306748328,0.8071428571428572,0.9087662337662338,0.9691558441558441,0.8582239426046502,4055,132964066,98.41063251392916,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,empirical,3,2.220688002920429,66.78996301109667,1.4497215729101638,81.03896103896105,80.71479726055175,0.3821799779105206,0.29329141837774547,0.5817146958069008,0.4795370699124193,0.7155591306748328,0.8071428571428572,0.9087662337662338,0.9691558441558441,0.8582239426046502,4055,132964066,98.41063251392916,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,uniform,3,2.730854234665682,60.78176547035889,2.0477553087861353,72.79220779220779,72.53448331081204,0.5363829344450557,0.35385585704020095,0.4252040811811937,0.3348324935314814,0.2141229188287413,0.615909090909091,0.8623376623376623,0.9594155844155844,0.7333930882909413,4055,132964066,39.93708892096765,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,empirical,3,2.730854234665682,60.78176547035889,2.054336877354221,72.79220779220779,72.53577803443176,0.5364498833460467,0.3538221331966388,0.4252040811811937,0.3348324935314814,0.2141229188287413,0.615909090909091,0.8623376623376623,0.9594155844155844,0.7333930882909413,4055,132964066,39.93708892096765,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,uniform,4,2.223152783293903,67.12986104168749,1.4596429150177226,80.42207792207792,79.97341413490138,0.38316469032970535,0.284729162881804,0.5817898122989255,0.4800009956970424,0.6974008297765409,0.7987012987012987,0.9064935064935065,0.9662337662337662,0.8528461643336851,4055,132964066,102.61501984391361,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,learned,categorical_mixture,categorical_mixture,uniform,empirical,4,2.223152783293903,67.12986104168749,1.4622526196373222,80.38961038961038,79.94149092605221,0.38325557453987225,0.28438015257238186,0.5817898122989255,0.4800009956970424,0.6974008297765409,0.7987012987012987,0.9064935064935065,0.9662337662337662,0.8528461643336851,4055,132964066,102.61501984391361,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,uniform,4,2.744246417864675,61.67149855043487,2.047547140813248,72.75974025974025,72.50610871298807,0.5363654367758759,0.35355458350053864,0.42520427414874207,0.33483506254972767,0.2141229188287413,0.615909090909091,0.8626623376623377,0.9594155844155844,0.7333752106515393,4055,132964066,38.2873144550249,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
banking77-mixture-v1-posthoc,B,official_test,frozen,categorical_mixture,categorical_mixture,uniform,empirical,4,2.744246417864675,61.67149855043487,2.054126610238898,72.75974025974025,72.50740343660779,0.536432603417666,0.3535212304394741,0.42520427414874207,0.33483506254972767,0.2141229188287413,0.615909090909091,0.8626623376623377,0.9594155844155844,0.7333752106515393,4055,132964066,38.2873144550249,10003,3080,8192,256,0,4055,16,256,8.0,1.0,0.2,true,1729,4055,banking77-mixture-val-v1,ebfb17faadb9f66177159020d8584acd5978b07758d153ac5493e65147a7fbb0,true
